tenure,MonthlyCharges,TotalCharges,Churn,PhoneService_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Log_TotalCharges,Tenure_Charges
3,91.85,257.05,1,True,False,False,False,True,False,5.553153364594737,85.68333333333334
54,20.1,1079.45,0,True,False,True,False,False,True,6.985132900003482,19.989814814814817
1,40.1,40.1,1,False,False,False,False,True,False,3.716008121502189,40.1
64,110.3,6997.3,0,True,False,True,False,False,False,8.853422541400022,109.3328125
31,73.9,2217.15,1,True,False,False,False,True,False,7.704428794117748,71.5209677419355
14,89.8,1129.1,1,True,False,False,False,False,True,7.030061403366105,80.64999999999999
12,85.15,979.05,0,True,True,False,True,False,False,6.887603590771284,81.58749999999999
67,60.95,4119.4,0,True,True,False,False,False,False,8.323705525009538,61.483582089552236
35,72.25,2568.55,1,True,False,False,False,True,False,7.851486065281684,73.38714285714286
45,73.55,3349.1,0,True,False,True,False,False,True,8.116745475119856,74.42444444444445
10,46.0,492.1,0,True,False,False,False,False,True,6.2007119932300805,49.21
29,58.55,1718.95,0,True,False,False,False,False,False,7.450050499617523,59.27413793103448
24,24.6,605.25,0,True,True,False,False,False,False,6.407292442251693,25.21875
66,19.75,1344.5,0,True,False,True,False,False,True,7.204520970166961,20.37121212121212
51,86.35,4267.15,0,True,True,False,False,False,True,8.358935757071167,83.66960784313724
45,25.5,1121.05,0,True,False,True,False,False,True,7.022912648369585,24.912222222222223
49,19.0,918.7,0,True,True,False,True,False,False,6.824047529908652,18.748979591836736
29,19.55,521.8,0,True,False,True,False,False,True,6.259198981750067,17.99310344827586
40,110.1,4469.1,0,True,False,False,True,False,False,8.405166058722033,111.7275
37,96.55,3580.3,1,True,False,False,False,True,False,8.183481141971171,96.76486486486488
25,69.75,1729.35,0,True,False,False,False,True,False,7.456078979168212,69.17399999999999
22,50.6,1073.3,0,False,False,False,False,True,False,6.979424565672496,48.78636363636363
72,65.6,4566.5,0,False,False,True,False,False,False,8.426721288252162,63.423611111111114
7,40.1,293.3,1,False,False,False,True,False,False,5.684599655239428,41.9
33,82.1,2603.1,0,True,False,True,True,False,False,7.8648424050488615,78.88181818181818
23,79.1,1783.75,0,True,False,False,False,False,True,7.48703362838257,77.55434782608695
24,101.25,2440.15,1,True,False,False,False,True,False,7.80022451873029,101.67291666666667
1,79.55,79.55,1,True,False,False,False,True,False,4.388878109622984,79.55
69,90.65,6322.1,0,True,False,True,False,False,True,8.751964873211111,91.62463768115943
3,20.55,57.4,0,True,True,False,True,False,False,4.067315889834181,19.133333333333333
56,75.75,4284.65,0,True,True,False,False,False,False,8.363027511476478,76.51160714285713
65,110.0,7138.65,0,True,True,False,True,False,False,8.873419034524286,109.8253846153846
71,20.85,1539.75,0,True,True,False,False,True,False,7.340024589842352,21.68661971830986
14,80.35,1058.1,0,True,False,False,False,False,False,6.965174769849623,75.57857142857142
2,70.15,123.8,0,True,False,False,False,True,False,4.826712455935327,61.9
32,84.05,2781.85,1,True,True,False,False,True,False,7.931230861402805,86.9328125
40,67.45,2731.0,0,True,False,False,False,True,False,7.912789220690681,68.275
1,20.75,20.75,0,True,False,False,True,False,False,3.079613757534693,20.75
1,89.1,89.1,1,True,False,False,False,True,False,4.500920164614292,89.1
7,69.9,497.3,0,True,False,False,False,False,True,6.211202305287359,71.04285714285714
15,51.1,711.15,0,True,False,False,False,True,False,6.568288563380595,47.41
17,94.4,1607.2,1,True,False,False,False,True,False,7.382870820114048,94.54117647058824
19,78.25,1490.95,1,True,False,False,False,True,False,7.307839268137821,78.47105263157896
71,25.55,1898.1,0,True,False,True,False,False,False,7.549135368720199,26.733802816901406
54,60.0,3273.95,0,True,False,True,False,False,False,8.094057880777235,60.6287037037037
31,90.55,2929.75,0,True,False,False,True,False,False,7.9830136419519375,94.50806451612904
11,76.4,838.7,0,True,False,False,False,True,False,6.733044685189517,76.24545454545455
18,84.95,1443.65,0,True,False,False,False,True,False,7.275622356674983,80.20277777777778
72,110.1,7746.7,0,True,False,True,False,False,False,8.955151304107668,107.59305555555555
71,99.65,6951.15,0,True,False,False,True,False,False,8.846806243237198,97.90352112676055
5,45.4,214.75,0,False,False,False,True,False,False,5.374120329963537,42.95
38,69.0,2669.45,0,True,True,False,True,False,False,7.890002276518981,70.2486842105263
5,48.65,235.2,0,True,False,False,False,False,False,5.464678903763262,47.04
2,44.15,92.65,1,True,False,False,False,True,False,4.539564428890097,46.325
52,59.85,3103.25,0,True,False,True,False,False,False,8.040527419296952,59.67788461538461
8,75.75,606.25,1,True,False,False,False,True,False,6.408940567882282,75.78125
68,80.65,5330.2,0,True,False,True,False,True,False,8.58133163253247,78.38529411764705
69,20.55,1403.1,0,True,True,False,True,False,False,7.247151807120597,20.33478260869565
42,66.4,2727.8,0,True,False,False,True,False,False,7.911617231104436,64.94761904761906
50,100.2,5038.45,0,True,False,True,False,False,True,8.525052228126505,100.76899999999999
1,19.1,19.1,1,True,False,False,False,False,True,3.0007198150650303,19.1
1,80.3,80.3,1,True,False,False,False,True,False,4.398146016553765,80.3
33,44.55,1462.6,0,True,False,False,True,False,False,7.288654433145052,44.32121212121212
7,20.35,150.6,0,True,False,False,False,False,True,5.021245473208271,21.514285714285712
64,91.8,5960.5,0,True,False,False,False,True,False,8.693077406246188,93.1328125
1,74.9,74.9,1,True,False,False,False,True,False,4.3294166844015844,74.9
59,20.2,1192.3,0,True,False,True,False,False,False,7.08447785737561,20.208474576271186
6,50.35,314.55,0,True,False,False,False,True,False,5.754317148030249,52.425000000000004
3,18.8,56.0,0,True,False,False,False,False,True,4.04305126783455,18.666666666666668
15,20.45,330.8,0,True,False,False,True,False,False,5.8045323777563445,22.053333333333335
13,64.75,877.35,0,True,True,False,False,True,False,6.778045147459392,67.48846153846154
23,98.7,2249.1,0,True,False,False,True,False,False,7.718729938655285,97.78695652173913
31,89.45,2807.65,0,True,False,False,False,True,False,7.940459219839479,90.56935483870969
29,58.75,1696.2,0,True,True,False,False,True,False,7.43673511332817,58.4896551724138
49,20.7,1032.05,0,True,True,False,True,False,False,6.940270870658817,21.062244897959182
56,85.6,4902.8,0,True,False,False,False,False,False,8.49776569375014,87.55
63,80.3,4995.35,0,True,False,True,True,False,False,8.516462924836494,79.29126984126985
63,79.8,5034.05,0,True,False,True,True,False,False,8.524178735589949,79.90555555555555
24,79.85,1857.75,0,True,False,False,False,True,False,7.527659497774365,77.40625
36,54.1,1992.85,0,True,True,False,True,False,False,7.5978227220151595,55.356944444444444
9,80.85,751.65,1,True,False,False,False,True,False,6.623600312306513,83.51666666666667
3,24.75,66.95,1,False,False,False,False,True,False,4.218772140597153,22.316666666666666
21,80.9,1714.95,0,True,True,False,False,False,True,7.447722142094264,81.66428571428571
13,24.5,343.6,0,True,True,False,False,False,False,5.842384324093829,26.430769230769233
1,20.15,20.15,0,True,False,False,False,False,False,3.0516399054922867,20.15
25,20.05,520.1,0,True,True,False,False,False,True,6.255941961915169,20.804000000000002
71,19.6,1387.45,0,True,False,True,False,False,False,7.235943296015653,19.541549295774647
66,114.3,7383.7,0,True,True,False,False,False,False,8.907165571256124,111.87424242424242
45,100.3,4483.95,0,True,True,False,False,True,False,8.408482626158737,99.64333333333333
22,80.0,1706.45,0,True,False,False,True,False,False,7.4427563084393356,77.56590909090909
67,20.85,1327.4,0,True,True,False,False,False,False,7.191730489502592,19.811940298507466
68,89.95,5974.3,0,True,False,True,False,False,False,8.695389584744293,87.85735294117647
0,20.0,,0,True,False,True,False,False,True,,
49,90.85,4515.85,1,True,False,False,True,False,False,8.415570127221873,92.16020408163266
4,48.75,179.85,0,True,False,False,False,False,True,5.197667958398107,44.9625
63,80.0,5040.2,0,True,True,False,True,False,False,8.525399427963336,80.0031746031746
2,79.7,165.0,1,True,False,False,False,False,False,5.111987788356544,82.5
21,20.35,422.7,0,True,True,False,False,False,True,6.049025657632513,20.128571428571426
55,57.55,3046.4,1,True,False,True,False,False,False,8.022044047035255,55.38909090909091
1,20.25,20.25,0,True,False,False,False,False,True,3.056356895370426,20.25
17,19.4,358.05,0,True,False,True,False,False,True,5.883461654556327,21.061764705882354
30,100.4,2936.25,0,True,False,False,False,False,False,7.985229048447682,97.875
22,57.95,1271.8,0,True,False,False,False,False,True,7.148974477023577,57.809090909090905
9,59.5,530.05,0,True,False,False,False,False,False,6.274856178767549,58.89444444444444
1,19.2,19.2,0,True,False,False,False,False,True,3.005682604407159,19.2
21,86.5,1808.7,1,True,False,False,False,True,False,7.500916364666155,86.12857142857143
19,59.55,1144.6,0,True,False,False,False,True,False,7.043683796206381,60.24210526315789
69,103.95,7446.9,1,True,False,False,False,True,False,8.915687392443568,107.92608695652173
1,25.1,25.1,1,False,False,False,False,True,False,3.261935314328648,25.1
72,103.95,7556.9,0,True,False,True,False,False,False,8.930348652808409,104.95694444444445
70,68.95,4858.7,0,True,False,True,True,False,False,8.488731986594201,69.41
66,103.1,6595.0,0,True,False,False,False,False,False,8.794218683679489,99.92424242424242
7,24.7,149.05,0,False,False,False,False,True,False,5.010968571886377,21.292857142857144
46,110.2,4972.1,0,True,False,False,False,True,False,8.51179866709893,108.08913043478262
39,48.95,1880.85,1,False,False,False,True,False,False,7.540010614524708,48.22692307692307
32,62.45,2045.55,0,True,False,False,False,False,False,7.623910727591002,63.9234375
24,89.55,2187.15,0,True,False,False,False,True,False,7.690811716950717,91.13125000000001
6,83.55,477.55,1,True,False,False,True,False,False,6.1707606986419155,79.59166666666667
37,78.9,2976.95,0,True,False,False,True,False,False,7.998990423311198,80.4581081081081
8,20.35,178.7,0,True,False,False,False,False,True,5.191288793789513,22.3375
72,71.45,5025.85,0,True,False,True,False,False,False,8.522548824377285,69.80347222222223
71,46.35,3353.4,0,False,False,True,True,False,False,8.118028195856553,47.23098591549296
16,94.65,1461.15,0,True,False,False,False,False,False,7.287663234225994,91.321875
57,49.9,2782.4,0,False,False,False,False,False,False,7.931428480985753,48.8140350877193
66,25.45,1699.15,0,True,True,False,False,False,False,7.43847176144592,25.74469696969697
17,89.15,1496.9,1,True,False,False,False,True,False,7.311819406174673,88.0529411764706
21,20.75,452.2,0,True,False,False,False,False,True,6.116333529153851,21.53333333333333
66,66.1,4428.45,0,True,False,True,True,False,False,8.396030701832627,67.09772727272727
17,75.4,1322.55,0,True,False,False,False,False,False,7.188072799570865,77.79705882352941
1,70.45,70.45,1,True,False,False,False,False,True,4.268997904375876,70.45
58,60.3,3563.8,1,True,True,False,True,False,False,8.17886323029291,61.4448275862069
8,21.05,139.75,0,True,False,False,True,False,False,4.9469852670198,17.46875
27,69.35,1927.3,0,True,True,False,True,False,False,7.564394064725559,71.38148148148149
34,88.85,3000.25,0,True,False,False,False,False,True,8.006784147535463,88.24264705882354
30,97.0,3021.3,0,True,True,False,False,False,False,8.01377340991084,100.71000000000001
33,66.4,2245.4,0,True,False,False,True,False,False,7.717084213831492,68.04242424242425
1,24.75,24.75,1,False,False,False,False,True,False,3.248434627109745,24.75
14,69.2,944.65,0,True,False,False,False,False,True,6.851872521734463,67.475
16,79.5,1264.2,0,True,True,False,True,False,False,7.142985491431494,79.0125
49,100.65,4917.75,0,True,False,True,True,False,False,8.500809712165713,100.36224489795919
19,103.3,2012.7,1,True,False,False,False,True,False,7.60772910488436,105.93157894736842
70,79.7,5743.3,0,True,False,True,False,False,False,8.65596333777646,82.04714285714286
32,61.4,1864.65,0,True,False,False,False,False,False,7.531364796826192,58.2703125
18,69.8,1221.65,0,True,False,False,False,True,False,7.108775913208576,67.86944444444445
37,40.55,1390.85,0,False,False,True,False,False,True,7.238389076467298,37.59054054054054
4,75.65,302.35,0,True,False,False,False,True,False,5.714887254388307,75.5875
16,90.7,1374.9,0,True,False,False,False,True,False,7.226863341433771,85.93125
17,80.5,1336.9,0,True,False,False,False,False,False,7.198856499479573,78.64117647058823
19,60.6,1297.8,0,True,False,False,False,True,False,7.169196040228691,68.30526315789473
60,101.15,6067.4,0,True,False,True,True,False,False,8.710850257873938,101.12333333333332
51,24.95,1222.25,0,True,False,True,False,False,True,7.109266530169233,23.965686274509803
28,20.3,487.95,0,True,False,True,True,False,False,6.192260234758284,17.426785714285714
43,60.0,2548.55,0,True,False,True,False,True,False,7.84367215199147,59.268604651162796
42,20.25,835.5,0,True,False,True,False,True,False,6.729226520426879,19.892857142857142
3,78.5,242.05,1,True,False,False,False,True,False,5.493267183491464,80.68333333333334
1,44.75,44.75,0,True,False,False,False,False,True,3.82319179172153,44.75
3,19.85,63.75,1,True,False,False,False,False,True,4.1705337005796475,21.25
63,98.0,6218.45,0,True,False,True,True,False,False,8.735436757386255,98.70555555555555
3,79.9,260.9,1,True,False,False,False,True,False,5.567962751513666,86.96666666666665
68,107.7,7320.9,0,True,False,False,False,True,False,8.898625136116282,107.66029411764706
30,99.7,2967.35,1,True,False,False,False,True,False,7.995761521863022,98.91166666666666
60,104.7,6333.8,0,True,False,True,False,True,False,8.753813521617571,105.56333333333333
15,58.6,939.7,1,True,False,False,True,False,False,6.846624278977906,62.64666666666667
45,93.9,4200.25,0,True,False,False,False,False,False,8.343137379039316,93.33888888888889
70,86.45,5950.2,0,True,False,True,True,False,False,8.691348158877132,85.00285714285714
10,98.5,1037.75,1,True,False,False,False,True,False,6.945773346169658,103.775
4,19.4,93.4,0,True,False,False,False,False,True,4.547541073151455,23.35
1,50.45,50.45,1,True,False,False,False,False,True,3.9406104622800586,50.45
68,24.95,1614.9,0,True,False,True,True,False,False,7.387647355978202,23.748529411764707
22,75.0,1573.95,0,True,False,False,False,False,False,7.361978804724071,71.54318181818182
38,94.65,3624.3,1,True,False,False,False,True,False,8.19569232248516,95.3763157894737
1,100.25,100.25,1,True,False,False,True,False,False,4.617592705986649,100.25
18,78.2,1468.75,0,True,False,False,False,True,False,7.292847597282364,81.59722222222223
29,94.2,2607.6,0,True,False,False,False,True,False,7.866568957936183,89.91724137931034
16,88.45,1422.1,1,True,False,False,False,True,False,7.2605928696896145,88.88125
1,69.85,69.85,1,True,False,False,False,True,False,4.260564966136689,69.85
12,81.7,858.6,1,True,False,False,False,False,False,6.756467164768355,71.55
31,50.05,1523.4,0,False,True,False,False,True,False,7.3293561689997055,49.141935483870974
4,79.9,324.3,1,True,False,False,False,True,False,5.784747833479305,81.075
48,69.55,3435.6,0,True,True,False,False,False,True,8.142237889512645,71.575
15,25.4,399.6,1,True,False,False,True,False,False,5.992963423231718,26.64
50,90.1,4549.45,0,True,True,False,True,False,False,8.422981408153506,90.98899999999999
7,44.65,322.5,0,True,False,False,False,False,False,5.7791991139409555,46.07142857142857
41,83.75,3273.55,1,True,False,False,False,False,False,8.093935734048326,79.84268292682927
68,80.35,5375.15,0,True,False,True,True,False,False,8.589727783599452,79.04632352941177
26,98.1,2510.7,0,True,False,False,False,False,False,7.828715093704554,96.5653846153846
57,53.35,3090.05,0,False,False,True,True,False,False,8.03626611799611,54.21140350877193
3,19.55,61.05,0,True,False,False,False,True,False,4.127940511650616,20.349999999999998
1,20.9,20.9,1,True,False,False,False,False,True,3.086486636822455,20.9
19,48.95,955.6,0,True,True,False,False,False,False,6.863385331246197,50.294736842105266
3,54.2,140.4,0,True,False,False,False,True,False,4.951592753462473,46.800000000000004
59,24.45,1493.1,0,True,False,True,False,True,False,7.309279297857039,25.306779661016947
1,69.4,69.4,1,True,False,False,False,False,True,4.254193263163997,69.4
42,40.15,1626.05,0,False,False,False,False,False,False,7.394523838154337,38.71547619047619
7,74.9,541.15,1,True,False,False,False,True,False,6.295542715918191,77.30714285714285
67,25.6,1784.9,0,True,False,True,True,False,False,7.487677768827454,26.64029850746269
1,70.35,70.35,0,True,False,False,False,True,False,4.267597343922845,70.35
66,91.7,6075.9,0,True,False,True,False,False,False,8.712249976512057,92.0590909090909
61,89.2,5500.6,0,True,False,False,False,False,True,8.612794238005627,90.17377049180328
4,24.1,73.1,0,True,True,False,True,False,False,4.3054155323020415,18.275
42,74.15,3229.4,1,True,False,False,True,False,False,8.080361247558573,76.89047619047619
64,53.85,3399.85,0,True,True,False,False,False,False,8.13178067935946,53.12265625
54,115.6,6431.05,0,True,True,False,False,False,False,8.769048584460428,119.09351851851852
1,19.75,19.75,0,True,False,False,True,False,False,3.0325462466767075,19.75
54,24.05,1230.9,0,True,False,True,False,False,False,7.116312971967928,22.794444444444448
18,25.3,454.65,0,True,False,True,True,False,False,6.121724970942136,25.258333333333333
3,84.3,235.05,0,True,False,False,False,True,False,5.4640436469922955,78.35000000000001
1,70.1,70.1,1,True,False,False,False,True,False,4.264087336809195,70.1
72,89.75,6595.9,0,True,False,True,True,False,False,8.794355120702646,91.60972222222222
60,97.95,5867.0,0,True,True,False,False,True,False,8.677269139262872,97.78333333333333
11,20.0,196.35,0,True,True,False,False,False,True,5.284978802108856,17.849999999999998
12,78.3,909.25,1,True,False,False,False,True,False,6.813719287055543,75.77083333333333
61,103.9,6449.15,0,True,True,False,True,False,False,8.77185866533336,105.72377049180328
39,20.7,762.45,0,True,False,True,True,False,False,6.63784763462952,19.55
55,96.8,5283.95,1,True,False,False,False,True,False,8.572618437521648,96.07181818181817
17,94.4,1617.5,1,True,False,False,False,True,False,7.389255073366299,95.1470588235294
37,20.15,785.75,0,True,True,False,True,False,False,6.667910535944516,21.236486486486488
72,26.0,1776.0,0,True,False,True,False,False,True,7.482681828154651,24.666666666666668
72,77.35,5396.25,0,True,False,True,True,False,False,8.593644843576568,74.94791666666667
8,66.05,574.5,0,True,False,False,False,False,False,6.355239228161937,71.8125
22,19.9,400.3,0,True,False,False,False,False,True,5.994709277272871,18.195454545454545
1,84.3,84.3,1,True,False,False,False,True,False,4.446174454497633,84.3
38,68.15,2656.3,0,True,False,False,True,False,False,7.885065848682237,69.90263157894738
17,80.85,1445.95,0,True,True,False,False,True,False,7.277213171784299,85.05588235294118
70,75.5,5212.65,0,True,False,True,False,False,False,8.55903546527447,74.46642857142857
72,92.45,6440.25,1,True,False,True,True,False,False,8.770477899642435,89.44791666666667
28,80.6,2244.95,0,True,False,False,False,True,False,7.716883873251837,80.17678571428571
15,83.2,1130.0,0,True,False,False,False,False,False,7.030857476116121,75.33333333333333
72,87.55,6463.15,0,True,False,True,False,False,False,8.774026805377234,89.76597222222222
11,99.55,1131.2,1,True,False,False,False,True,False,7.03191792160256,102.83636363636364
8,81.25,585.95,1,True,False,False,False,True,False,6.374939637324531,73.24375
57,109.4,6252.7,0,True,True,False,False,False,False,8.740928567567575,109.69649122807017
1,19.95,19.95,1,True,False,False,False,False,False,3.0421386463681466,19.95
46,45.55,2062.15,0,False,False,False,False,True,False,7.63198922007418,44.82934782608696
30,20.7,587.1,0,True,True,False,True,False,False,6.3768970014659105,19.57
10,75.3,720.45,0,True,False,False,False,True,False,6.581263075743265,72.045
23,99.25,2186.4,1,True,False,False,False,True,False,7.6904689029011255,95.0608695652174
32,93.4,2979.3,0,True,False,False,True,False,False,7.99977924557339,93.103125
13,73.75,956.65,0,True,False,False,True,False,False,6.86448236674867,73.58846153846153
39,80.45,3201.55,1,True,False,True,False,True,False,8.07170264645151,82.09102564102565
44,88.15,3973.2,0,True,False,False,True,False,False,8.287578748971717,90.3
9,49.2,447.9,0,True,False,False,False,False,True,6.106800145787886,49.766666666666666
67,19.65,1335.2,0,True,False,True,False,False,True,7.197585043491377,19.928358208955224
9,79.35,661.25,1,True,False,False,False,False,False,6.495643128152179,73.47222222222223
15,79.75,1111.85,1,True,False,False,False,True,False,7.0146795713036445,74.12333333333332
71,105.15,7555.0,0,True,False,True,False,False,False,8.9300972286214,106.40845070422536
1,49.0,49.0,0,True,False,False,True,False,False,3.912023005428146,49.0
30,100.05,3046.15,1,True,False,False,False,True,False,8.021962006523603,101.53833333333334
1,69.35,69.35,1,True,False,False,False,True,False,4.253482783560398,69.35
17,49.8,836.35,0,False,False,False,False,False,True,6.7302421431804875,49.19705882352941
3,85.8,272.2,1,True,False,False,False,True,False,5.610204127696635,90.73333333333333
67,79.7,5293.4,1,True,False,True,False,True,False,8.574404937167348,79.00597014925373
1,20.95,20.95,0,True,False,False,False,False,False,3.08876713952118,20.95
1,50.55,50.55,1,True,False,False,False,False,True,3.942552210462969,50.55
32,79.3,2570.0,0,True,False,False,False,False,True,7.852050207265889,80.3125
41,19.5,798.2,0,True,True,False,False,False,False,6.683611227334344,19.46829268292683
1,80.55,80.55,1,True,False,False,False,True,False,4.401216329067023,80.55
1,44.15,44.15,0,True,False,False,False,False,False,3.8099902798629945,44.15
12,84.5,916.9,1,True,False,False,False,True,False,6.822088452225045,76.40833333333333
62,105.5,6487.2,0,True,False,False,False,True,False,8.7777404214607,104.63225806451612
22,84.3,1855.65,1,True,False,False,False,False,True,7.526529067552247,84.34772727272728
17,92.7,1556.85,0,True,False,False,True,False,False,7.351061944517177,91.57941176470588
72,26.25,1988.05,0,True,False,True,False,False,False,7.595412416798443,27.611805555555556
56,96.95,5432.2,0,True,False,False,True,False,False,8.600283557948336,97.00357142857142
9,20.45,147.55,0,True,False,False,True,False,False,5.000921601908617,16.394444444444446
72,115.8,8424.9,0,True,False,True,False,False,False,9.039065574441002,117.01249999999999
20,108.2,2203.7,0,True,False,False,False,False,False,7.698346724202935,110.18499999999999
19,20.2,387.4,0,True,False,True,False,False,True,5.96203573641717,20.389473684210525
2,67.75,116.65,1,True,False,False,False,True,False,4.767714115173372,58.325
53,54.9,3045.75,0,False,True,False,True,False,False,8.021830727703612,57.466981132075475
27,85.25,2287.25,1,True,False,False,False,True,False,7.735542612264889,84.71296296296296
6,20.15,130.5,0,True,False,False,False,False,False,4.879006851617819,21.75
9,90.35,767.9,0,True,True,False,False,True,False,6.644960922038135,85.32222222222222
8,55.75,446.8,0,True,False,False,False,True,False,6.104346704164654,55.85
71,114.6,8100.25,0,True,False,True,False,False,False,8.999773649741925,114.08802816901408
10,80.05,830.7,1,True,False,False,False,False,False,6.723471798874642,83.07000000000001
1,20.0,20.0,1,True,False,False,False,False,True,3.044522437723423,20.0
71,66.8,4689.15,0,False,True,False,False,False,False,8.453219843871313,66.0443661971831
68,100.3,6754.35,0,True,True,False,False,True,False,8.818090062523531,99.32867647058823
34,105.35,3540.65,0,True,False,False,False,True,False,8.172347999231082,104.13676470588236
26,85.2,2184.6,0,True,True,False,False,True,False,7.689645669376471,84.02307692307691
22,48.8,1054.6,1,True,False,False,True,False,False,6.961864604629169,47.93636363636363
7,18.95,130.55,0,True,False,False,False,False,True,4.879387007486302,18.650000000000002
20,69.8,1540.35,0,True,False,False,False,False,False,7.340413934774431,77.0175
60,106.15,6411.25,0,True,False,False,False,True,False,8.765965502364262,106.85416666666667
72,20.55,1432.55,0,True,False,True,False,True,False,7.267909164380298,19.896527777777777
72,105.75,7629.85,0,True,True,False,True,False,False,8.93995452043283,105.9701388888889
4,25.25,101.9,0,True,False,False,False,False,True,4.633757642840004,25.475
16,19.75,313.4,0,True,False,False,False,True,False,5.7506660605550515,19.5875
62,104.85,6312.9,0,True,True,False,False,True,False,8.750508831171802,101.82096774193548
10,60.95,629.55,0,True,False,False,False,False,True,6.446592454401883,62.955
31,81.15,2640.55,0,True,False,False,False,True,False,7.879121145064257,85.17903225806452
71,19.1,1372.45,0,True,False,True,True,False,False,7.225081101523602,19.330281690140847
58,20.8,1212.25,0,True,False,True,False,False,True,7.1010579882853255,20.900862068965516
70,90.15,6237.05,0,True,False,True,True,False,False,8.738422912525174,89.10071428571429
71,90.1,6310.9,0,True,False,True,False,True,False,8.750192019561174,88.88591549295774
69,74.1,5031.0,0,True,False,True,True,False,False,8.523572798380277,72.91304347826087
1,85.05,85.05,1,True,False,False,False,True,False,4.454928522657548,85.05
72,118.75,8672.45,0,True,False,True,False,False,False,9.068021914499312,120.45069444444445
26,85.9,2196.45,0,True,False,False,True,False,False,7.69505287617192,84.47884615384615
33,95.0,3008.15,0,True,False,False,True,False,False,8.009412925836207,91.1560606060606
10,20.15,220.8,0,True,False,True,False,False,True,5.401776074916267,22.080000000000002
57,101.3,5779.6,0,True,False,True,True,False,False,8.662262762507304,101.39649122807018
10,21.2,222.65,0,True,False,False,False,True,False,5.410082329878857,22.265
39,24.2,914.6,0,True,True,False,False,False,True,6.819579588078412,23.451282051282053
11,20.3,246.3,0,True,False,False,False,False,False,5.510602174527371,22.39090909090909
21,102.8,2110.15,1,True,False,False,False,True,False,7.6549881016953245,100.48333333333333
68,85.3,5560.0,0,True,False,True,False,False,False,8.623533227187563,81.76470588235294
18,89.6,1633.0,0,True,True,False,True,False,False,7.3987862754199485,90.72222222222223
6,99.95,547.65,1,True,False,False,False,False,True,6.307460715436808,91.27499999999999
18,56.25,969.85,0,True,False,False,False,False,True,6.878171976440463,53.88055555555556
52,50.95,2610.65,0,True,True,False,False,False,False,7.867737484480717,50.204807692307696
56,115.85,6567.9,0,True,False,True,False,False,True,8.7901016697594,117.28392857142856
45,103.65,4747.85,0,True,False,False,False,False,False,8.465657762453318,105.50777777777779
67,26.1,1759.55,0,True,False,True,False,False,True,7.473381539214243,26.26194029850746
3,35.1,101.1,0,False,False,False,False,False,True,4.625952725170619,33.699999999999996
65,99.1,6496.15,0,True,False,False,False,False,False,8.7791188981929,99.94076923076922
63,67.25,4234.15,0,True,False,True,False,False,True,8.351174025585241,67.20873015873015
11,25.0,300.7,0,True,False,True,False,False,True,5.709433146165015,27.336363636363636
1,59.55,59.55,0,True,False,False,False,False,True,4.1034694699991014,59.55
55,77.8,4323.35,0,True,False,True,False,False,False,8.372017119054112,78.60636363636364
25,55.1,1466.1,0,True,True,False,False,False,True,7.291042942145598,58.644
72,117.8,8684.8,1,True,True,False,False,False,False,9.069444787271305,120.6222222222222
72,24.15,1776.45,0,True,False,True,True,False,False,7.482935031886539,24.672916666666666
65,45.25,2933.95,0,False,False,True,False,False,True,7.984445696341958,45.137692307692305
54,79.5,4370.25,1,True,False,False,False,True,False,8.382804288377585,80.93055555555556
7,20.25,144.35,0,True,False,False,False,False,True,4.979144627004885,20.62142857142857
72,64.75,4804.75,0,True,False,True,False,False,False,8.47756839663297,66.73263888888889
21,54.6,1125.2,0,True,False,False,False,False,False,7.026604412820518,53.58095238095238
2,20.7,39.85,0,True,False,False,False,False,False,3.709906821306012,19.925
4,94.75,422.4,0,True,False,False,False,True,False,6.048317358700765,105.6
3,79.65,251.75,1,True,False,False,False,False,False,5.532400857900581,83.91666666666667
72,115.8,8332.15,0,True,False,True,True,False,False,9.027996814940224,115.72430555555555
6,49.45,314.6,0,True,False,False,False,True,False,5.75447558897172,52.43333333333334
52,83.8,4331.4,0,True,False,False,True,False,False,8.373876939961582,83.29615384615384
69,95.35,6382.0,0,True,False,False,False,False,False,8.761393485256058,92.4927536231884
8,94.7,740.3,1,True,False,False,False,True,False,6.608405401662674,92.5375
8,74.05,600.15,0,True,False,False,False,False,False,6.398844487420918,75.01875
63,89.6,5538.8,0,True,False,False,False,False,False,8.619713678006637,87.91746031746032
60,116.6,7049.5,0,True,True,False,True,False,False,8.860853815277284,117.49166666666666
12,54.2,690.5,0,True,False,False,False,False,False,6.538863151104813,57.541666666666664
13,19.3,279.3,0,True,False,False,False,False,True,5.635860458170742,21.484615384615385
22,65.05,1427.55,0,True,False,False,False,False,True,7.264415222808369,64.88863636363637
5,92.5,452.7,1,True,False,False,False,True,False,6.117436186669918,90.53999999999999
1,19.45,19.45,1,True,False,False,False,False,True,3.017982882488811,19.45
72,24.05,1709.15,0,True,False,True,False,False,False,7.444336364947839,23.738194444444446
2,18.75,53.15,0,True,False,False,False,False,False,3.9917579734469997,26.575
40,20.15,777.35,0,True,False,True,False,False,False,6.657176294481858,19.43375
44,20.0,860.85,0,True,True,False,False,False,False,6.7590812416004,19.56477272727273
71,71.0,5012.1,0,True,True,False,False,False,False,8.519809765199392,70.59295774647887
